long.,lat.,age,rooms,b_rooms,population,households,median_income,house_value
-120,38.93,17,20.90078329,3.608355091,2.608355091,383,3.9722,313400
-120.01,38.93,22,7.247058824,1.435294118,2.458823529,425,2.996,126100
-120,38.92,17,6.144444444,1.15,2.588888889,180,3.3295,126600
-120,38.92,26,6.373493976,1.397590361,2.301204819,83,3.5,103600
-120.01,38.92,23,4.868686869,1.242424242,2.449494949,198,1.7188,96100
-120.01,38.92,25,6.323741007,1.284172662,2.478417266,278,2.675,104200
-120.02,38.91,22,6.478787879,1.493939394,2.512121212,330,2.2056,107200
-120.02,38.92,24,7.907284768,1.629139073,2.741721854,151,3.2396,101900
-120.01,38.91,27,6.769230769,1.335664336,1.979020979,143,2.0938,94400
-120.01,38.91,17,5.4749499,1.220440882,2.014028056,499,1.9851,86700
-120.01,38.89,24,5.939501779,1.501779359,2.096085409,281,3.0089,100800
-120,38.9,21,5.366883117,1.36038961,2.392857143,308,1.9727,114100
-119.99,38.88,17,11.18326693,2.107569721,2.689243028,251,2.7457,107800
-119.98,38.9,16,9.308383234,1.71257485,2.649700599,334,3.5,134700
-119.92,38.91,15,11.67987805,1.905487805,3,328,5.0718,162500
-120,38.87,12,9.979166667,1.861111111,2.743055556,144,4.225,127600
-119.96,38.84,17,9.418685121,1.771626298,2.865051903,289,3.5714,109700
-120.02,38.76,15,11.0245614,2.168421053,2.543859649,285,4.3333,121400
-120.04,38.86,16,10.37547893,1.842911877,2.727969349,261,3.7891,117700
-120.03,38.89,15,9.053571429,1.75,2.732142857,336,3.8333,118800
-120.02,38.86,19,8.096666667,1.53,2.943333333,300,3.017,97600
-120.13,39.06,22,16.88356164,3.691780822,2.609589041,146,2.875,87500
-120.16,39.04,18,15.81395349,3.11627907,2.713178295,129,4.0313,126000
-120.16,39.01,16,56.26923077,10.15384615,2.076923077,26,4.975,206300
-120.06,39.01,19,61.8125,11,2.333333333,48,4.0714,437500
-120.1,38.91,33,141.9090909,25.63636364,2.727272727,11,1.875,500001
-120.97,38.91,7,6.365102639,1.049853372,2.900293255,682,4.8311,172200
-121.04,38.81,11,6.474264706,1.145220588,2.676470588,544,3.93,163400
-120.72,38.94,10,8.442105263,1.852631579,2.842105263,190,3.7625,113200
-120.88,38.91,15,5.609261939,1.125904486,2.836468886,691,2.902,127300
-120.92,38.86,11,5.27607362,1.058282209,2.607361963,326,3.2027,128600
-120.87,38.83,12,5.782493369,1.122015915,2.838196286,377,2.8562,128200
-120.84,38.81,11,5.161290323,1.153225806,2.455645161,248,3.1635,132600
-120.81,38.89,17,5.365671642,1.208955224,2.518656716,268,2.9444,119300
-120.79,38.83,15,5.748953975,1.217573222,2.966527197,239,1.7222,118500
-120.71,38.85,8,5.811145511,1.482972136,2.736842105,323,3.4688,120100
-120.5,38.87,10,5.0625,2.5625,3.4375,16,4.9583,87500
-120.3,38.9,11,37,8.20754717,2.132075472,53,0.9227,95500
-121.09,38.68,15,7.918057663,1.078907436,2.957511381,659,4.7083,213300
-121.08,38.67,10,7.504504505,0.993993994,3.123123123,333,6.844,239600
-121.07,38.66,22,6.80669145,1.018587361,3.022304833,269,4.6394,173400
-121.06,38.7,9,8.146896128,1.068838353,3.073755378,1627,6.314,228900
-121,38.58,12,7.594235033,1.2172949,3.00886918,451,5.3344,217500
-121.01,38.73,7,6.173828125,1.021484375,2.887695313,1024,4.7276,197500
-120.99,38.69,5,5.96985447,1.116424116,2.755717256,962,4.1163,172500
-121.02,38.66,4,6.94084507,1.084507042,2.907042254,1065,4.5246,198900
-120.99,38.67,8,6.795297372,1.029045643,2.773167358,723,5.4413,187900
-120.98,38.67,13,7.30212766,1.09787234,2.736170213,470,5.584,186600
-120.98,38.66,9,5.557640751,1.08310992,2.455764075,373,3.225,163300
-120.98,38.68,5,5.344444444,1.01,2.491111111,900,3.2964,176900
-120.95,38.69,10,6.27706422,1.033027523,3.099082569,545,5.2032,217100
-120.96,38.66,11,6.155263158,1.147368421,2.794736842,380,3.9036,180800
-120.97,38.65,9,6.679279279,1.084684685,2.884684685,555,4.0714,300600
-120.93,38.65,12,6.304843305,1.094017094,3.125356125,351,4.5568,170100
-120.91,38.62,12,6.330083565,1.04178273,2.831476323,718,4.1843,207600
-120.95,38.79,12,6.280464217,1.119922631,2.82205029,517,4.3981,202800
-120.93,38.77,9,6.536656891,1.041055718,2.31085044,341,5.5111,196300
-120.91,38.73,11,6.515513126,1.025059666,3.156324582,838,4.835,230600
-120.87,38.71,13,6.40952381,1.119047619,3.1,420,4,167400
-120.84,38.77,11,6.411392405,1.189873418,2.594936709,158,4.825,184600
-120.86,38.75,15,5.341463415,1.045296167,2.348432056,287,2.5625,146100
-120.83,38.74,17,5.020435967,1.055858311,2.335149864,734,2.2269,128300
-120.84,38.73,17,5.72428884,1.076586433,2.533916849,457,2.8807,142600
-120.81,38.73,38,5.679886686,1.090651558,2.498583569,353,2.5104,120500
-120.78,38.74,28,4.808172531,0.995459705,2.27922815,881,2.1603,111300
-120.81,38.74,29,4.879049676,1.041036717,2.373650108,463,2.3314,121600
-120.76,38.76,21,6.221631206,1.074468085,2.794326241,564,2.6392,148500
-120.76,38.73,17,3.657142857,0.921428571,2.242857143,140,1.5625,108300
-120.78,38.73,31,5.301020408,1.047619048,2.731292517,588,2.9844,127900
-120.81,38.73,42,4.926640927,1.003861004,3.084942085,259,2.7273,128600
-120.78,38.72,19,6.314735336,1.097281831,2.668097282,699,3.6406,150900
-120.67,38.76,35,5.26,1.0075,2.65,400,2.1682,138100
-120.7,38.75,19,6.183510638,1.143617021,2.571808511,376,2.9,158700
-120.71,38.73,17,6.113960114,1.128205128,2.455840456,351,2.9219,141300
-120.58,38.77,15,6.053370787,1.106741573,2.407303371,356,4.03,141200
-120.58,38.77,21,5.206896552,1.272727273,2.473354232,319,2.3583,108700
-120.6,38.76,22,4.983870968,1.100806452,2.47983871,248,3.0217,106900
-120.59,38.76,21,5.173652695,1.248502994,2.188622754,334,1.7266,94700
-120.63,38.75,17,5.626118068,1.110912343,2.561717352,559,2.7201,117500
-120.7,38.69,13,6.119891008,1.11852861,2.851498638,734,4.0709,151700
-120.63,38.73,11,6.538571429,1.194285714,2.777142857,700,4.0675,140200
-120.62,38.71,10,6.845819761,1.24864278,2.819761129,921,4.0197,132200
-120.63,38.68,14,6.845864662,1.187969925,2.890977444,266,3.0789,131700
-120.54,38.75,9,7.19138756,1.291866029,2.636363636,418,3.9812,136600
-120.76,38.6,14,6.693363844,1.43020595,2.805491991,437,2.5865,133800
-120.66,38.61,19,5.739957717,1.260042283,2.750528541,473,2.5042,126400
-120.72,38.57,8,5.43902439,1.12804878,2.603658537,164,2.6833,118800
-120.59,38.53,15,5.917808219,1.191780822,2.849315068,73,3.6125,100000
-120.44,38.61,9,8.747474747,1.845117845,2.68013468,297,3.5192,98000
-120.32,38.71,13,34.84375,7.96875,2.6875,32,3.5667,115600
-120.08,38.8,34,132.5333333,34.06666667,2.4,15,4.625,162500
-120.88,38.58,8,5.484751204,0.969502408,2.733547352,623,4.0827,170700
-120.84,38.63,12,5.659482759,0.995689655,3.150862069,232,5.7373,208300
-120.81,38.67,14,5.696065129,1.070556309,2.681139756,1474,3.0565,118800
-120.76,38.65,17,6.233870968,1.155913978,3.02688172,372,3.5511,155900
-120.85,38.69,18,5.408759124,1.000912409,2.460766423,1096,3.4872,141400
-120.79,38.7,13,5.456121343,1.120260022,2.430119177,923,2.3319,138500
-119.81,36.73,51,5.311111111,1.088888889,3.677777778,180,2.101,56700
-119.81,36.73,47,4.030674847,1.27607362,3.542944785,326,1.372,49600
-119.81,36.74,36,4.157534247,1.061643836,3.308219178,146,1.5625,47500
-119.79,36.73,52,2.8,0.7,4.825,40,1.975,47500
-119.8,36.73,45,4.057017544,1.013157895,3.495614035,228,1.7011,44800
-119.8,36.72,43,3.727536232,1.043478261,2.817391304,345,0.9513,50400
-119.81,36.72,46,5.818930041,1.102880658,3.711934156,243,1.5833,56700
-119.81,36.73,50,4.622754491,1.161676647,3.628742515,167,2.2206,59200
-119.77,36.73,44,5.144356955,1.031496063,3.375328084,381,2.1518,53000
-119.77,36.72,43,4.520512821,0.997435897,4.161538462,390,1.4427,47700
-119.78,36.73,52,5.316602317,1.231660232,4.942084942,259,1.2344,43300
-119.77,36.73,45,4.7,1.047826087,3.569565217,230,1.7829,52600
-119.77,36.75,39,4.205882353,1.08496732,4.529411765,306,1.5227,46900
-119.77,36.74,20,4.187358916,1.171557562,2.46275395,443,1.5547,93900
-119.78,36.74,15,4.103932584,1.165730337,2.595505618,356,2.5045,90300
-119.78,36.75,35,4.459915612,1.067510549,4.324894515,474,1.2375,50000
-119.78,36.75,31,3.627906977,0.979328165,3.914728682,387,1.2813,56400
-119.79,36.74,35,2.951557093,1.024221453,4.249134948,289,1.0513,39600
-119.79,36.74,52,2.05952381,1.035714286,4.773809524,84,2.1094,75000
-119.8,36.74,25,3.645435244,1.1507431,2.851380042,471,0.799,51800
-119.8,36.75,41,3.711409396,1.042505593,3.111856823,447,1.3527,61200
-119.79,36.75,33,3.736406619,1.104018913,4.172576832,846,1.123,46700
-119.82,36.74,52,5,1.049180328,3.327868852,122,1.8967,43800
-119.82,36.72,25,5.070726916,1.037328094,3.225933202,509,1.6435,52600
-119.82,36.72,17,5.361344538,1.016806723,3.894957983,238,2.6176,54100
-119.83,36.73,21,5.386075949,1.132911392,4.262658228,316,2.4137,62100
-119.83,36.72,28,4.615384615,0.769230769,3.538461538,13,4.35,67500
-119.83,36.71,43,4.733333333,1.08,3.106666667,75,2.4167,73900
-119.79,36.72,19,4.671195652,1.0625,3.720108696,368,1.25,53000
-119.8,36.71,29,4.923322684,0.92971246,3.217252396,313,2.0043,53500
-119.81,36.71,25,5.606557377,1.207650273,4.31147541,183,1.5625,52800
-119.8,36.72,19,4.181818182,1.053291536,3.670846395,319,1.0481,48500
-119.8,36.72,15,5.088,1.112,3.688,375,1.0472,57800
-119.79,36.7,23,5.076246334,1.064516129,3.548387097,341,1.3922,49500
-119.8,36.7,28,5.645390071,1.078014184,3.411347518,282,1.3304,51300
-119.81,36.7,52,4.757575758,0.863636364,2.696969697,66,1.2404,52500
-119.78,36.72,22,3.07826087,1.052173913,4.608695652,115,2.1458,34400
-119.79,36.72,41,5.63898917,1.162454874,3.346570397,277,1.3047,44100
-119.78,36.71,35,5.187989556,1.028720627,3.219321149,383,1.3587,45300
-119.74,36.71,17,4.797385621,1.02124183,4.112745098,1224,2.1905,61800
-119.76,36.71,29,4.462915601,1.127877238,3.913043478,391,1.5611,44400
-119.76,36.72,24,5.344827586,1.142241379,4.461206897,232,2.875,60600
-119.75,36.71,38,3.981182796,0,4.147849462,372,1.4577,49800
-119.74,36.73,34,4.494623656,0.974910394,3.784946237,279,2.3269,50800
-119.74,36.72,25,5.448559671,1.155006859,3.927297668,729,2.1304,58500
-119.75,36.72,22,3.685584563,0.975028377,4.743473326,881,1.3343,60800
-119.76,36.73,46,5.04494382,1.056179775,3.198501873,267,1.8723,52600
-119.76,36.73,39,4.554252199,1.064516129,4.249266862,341,1.4419,45500
-119.75,36.73,39,4.27238806,1.005597015,3.143656716,536,1.6325,52100
-119.74,36.73,42,4.735632184,1.042145594,3.624521073,261,2.0536,50000
-119.69,36.75,6,6.094936709,0.958860759,3.053797468,316,4.7463,93100
-119.67,36.74,19,5.31047619,1.16952381,2.6,525,2.7813,120300
-119.69,36.74,17,4.531598513,1.111524164,2.905204461,538,1.5449,62500
-119.69,36.75,13,5.785185185,1.009876543,3.325925926,405,4.0027,93100
-119.67,36.73,27,6.184782609,0.906521739,2.65,460,4.9196,117900
-119.69,36.73,30,6.413157895,0.918421053,2.644736842,380,7.2211,171700
-119.69,36.74,23,5.177777778,0.950617284,2.249382716,405,3.5128,121600
-119.69,36.71,25,7.830985915,1.112676056,3.507042254,71,4.4583,108300
-119.67,36.72,31,5.657718121,0.939597315,3.040268456,149,2.6875,153800
-119.73,36.73,7,4.466424682,1.174228675,2.880217786,551,1.4007,225000
-119.72,36.73,9,4.514150943,1.158018868,2.632075472,424,1.4646,65900
-119.72,36.72,15,7.38362069,1.060344828,3.301724138,232,6.8162,127200
-119.73,36.72,26,2.669021191,1.014127144,1.675075681,991,0.6991,89500
-119.73,36.73,9,4.114213198,1.086294416,1.720812183,394,2.2437,54200
-119.71,36.73,19,7.092857143,1.044642857,2.832142857,560,5.2608,151400
-119.72,36.71,7,5.79245283,1.091981132,3.183962264,424,3.0179,91600
-119.73,36.72,15,5.573200993,1.131513648,2.952853598,403,2.0294,70400
-119.73,36.68,32,3.647342995,0.990338164,3.289855072,207,1.7986,49300
-119.69,36.69,36,6.042194093,1.135021097,3.52742616,237,2.1563,88300
-119.76,36.68,29,4.487364621,1.126353791,3.018050542,277,1.8355,74200
-119.67,36.65,20,5.582222222,0.997777778,3.253333333,450,3.9211,92300
-119.63,36.64,33,5.954022989,1.040229885,3.563218391,174,3.4107,110400
-119.65,36.62,6,4.664251208,1.019323671,3.246376812,414,1.6607,58000
-119.68,36.63,39,5.175732218,1.071129707,2.669456067,239,3.0139,65300
-119.74,36.65,19,6.090909091,1.107655502,3.007177033,418,2.9013,89500
-119.68,36.62,31,3.952606635,1.085308057,2.91943128,211,1.6602,61200
-119.73,36.62,35,6.246246246,1.096096096,3.081081081,333,3.5781,92800
-119.73,36.59,31,5.404181185,1.031358885,3.68641115,287,3.3438,92600
-119.8,36.68,31,5.322115385,1.038461538,3.1875,416,2.1691,66700
-119.78,36.65,27,5.81042654,1.137440758,3.345971564,211,2.77,68400
-119.82,36.64,30,5.277258567,0.971962617,3.140186916,321,2.2466,96000
-119.8,36.65,34,5.56019656,1.039312039,2.909090909,407,1.7692,74200
-119.89,36.73,43,5.634408602,1,3.247311828,93,2.6146,81300
-119.87,36.72,30,5.28,1.053333333,3.28,300,2.0658,67900
-119.89,36.7,32,5.479704797,0.992619926,3.199261993,271,2.5809,78300
-119.85,36.74,35,6.543956044,1.043956044,2.950549451,182,3.5375,96700
-119.84,36.77,6,4.443645084,1.134292566,3.350119904,417,1.4817,72000
-119.83,36.76,15,5.190851735,1.217665615,2.741324921,634,1.976,67300
-119.82,36.75,41,4.798122066,0.981220657,3.478873239,213,2.0781,48800
-119.84,36.75,34,4.376383764,1.10701107,2.856088561,271,1.575,57100
-119.83,36.75,33,3.657458564,1.011049724,3.35359116,181,1.3929,55600
-119.81,36.76,48,5.083950617,0.958024691,2.059259259,405,2.9306,67900
-119.81,36.76,51,5.678403756,1.14084507,3.014084507,426,2.2029,54200
-119.81,36.75,52,5.175637394,1.008498584,2.422096317,353,1.7636,55100
-119.82,36.76,41,5.261333333,1.064,2.952,375,1.8971,66900
-119.82,36.76,46,4.04797048,1.038745387,1.704797048,542,1.4028,68500
-119.8,36.76,52,4.751282051,1.120512821,1.958974359,390,1.6429,69200
-119.8,36.75,52,4.277511962,1.074162679,2.765550239,418,1.7298,58400
-119.81,36.76,52,5.019607843,0.985994398,2.93837535,357,2.4375,57100
-119.8,36.76,52,5.477832512,1.02955665,2.049261084,406,2.3952,78400
-119.79,36.76,52,4.958158996,1.087866109,2.656903766,239,1.175,56100
-119.79,36.75,52,3.927083333,1.010416667,5.520833333,96,1,45000
-119.8,36.75,46,4.764065336,1.076225045,2.482758621,551,1.5273,59000
-119.79,36.76,52,5.178494624,1.070967742,2.92688172,465,2.1055,61300
-119.78,36.76,47,4.384615385,0.993846154,2.92,325,1.7344,51300
-119.78,36.75,49,4.226618705,1.104316547,3.532374101,278,1.2937,52000
-119.78,36.75,43,4.662162162,1.153153153,4.335585586,444,1.4635,46600
-119.78,36.76,50,3.926900585,0.941520468,3.108187135,342,1.75,49800
-119.76,36.76,23,4.143947655,1.093784079,4.12868048,917,1.4766,50600
-119.76,36.75,35,4.206806283,1.002617801,3.683246073,382,2.19,53400
-119.76,36.75,41,4.306010929,1.139344262,4.281420765,366,1.2545,45500
-119.77,36.76,40,3.978217822,1.027722772,4.394059406,505,1.2101,49100
-119.77,36.76,43,5.966911765,1.080882353,2.871323529,272,1.869,56000
-119.77,36.76,43,4.609004739,0.978672986,3.535545024,422,1.5174,54600
-119.76,36.75,35,4.879417879,1.093555094,3.484407484,481,1.6548,49400
-119.76,36.74,52,4.813063063,1.009009009,2.689189189,444,1.3029,69100
-119.77,36.74,50,4.715302491,0.996441281,2.886120996,281,1.8667,62800
-119.77,36.74,51,5.76984127,0.932539683,2.892857143,252,3.3125,70100
-119.77,36.75,44,4.349282297,0.985645933,4.019138756,418,1.7083,48300
-119.76,36.75,39,4.547861507,1.146639511,4.136456212,491,1.8641,50800
-119.74,36.75,47,5.632241814,1.052896725,2.624685139,397,2.9545,59600
-119.74,36.74,39,4.585754452,1.134020619,4.450796626,1067,1.2065,55600
-119.75,36.74,39,5.014409222,1.011527378,3.16426513,347,1.8958,51300
-119.75,36.75,50,5.101010101,0.98989899,2.868686869,297,1.9955,54200
-119.75,36.75,49,4.886792453,0.964360587,2.704402516,477,2.5111,55400
-119.74,36.76,42,4.778538813,1.073059361,3.700913242,438,1.7994,58700
-119.74,36.76,36,4.164383562,0.98630137,3.844748858,219,1.4766,52800
-119.75,36.76,29,4.247443763,1.071574642,3.858895706,489,1.4107,59800
-119.75,36.76,32,4.408510638,1.057446809,4.259574468,470,1.3278,44500
-119.72,36.76,23,5.081746032,0,2.835714286,1260,2.3006,69000
-119.72,36.75,11,5.441441441,1.118243243,2.466216216,888,2.6611,74700
-119.73,36.76,30,4.977491961,0.906752412,2.848874598,311,3.1,71300
-119.72,36.75,27,5.017804154,0.836795252,2.578635015,337,3.9514,86900
-119.73,36.74,14,4.32195122,1.080836237,3.875261324,1435,1.6073,64700
-119.73,36.75,39,5.759075908,1.059405941,2.97359736,303,3.1719,67900
-119.7,36.75,11,4.960328317,1.065663475,2.488372093,731,2.4956,87500
-119.71,36.74,18,5.349405548,1.103038309,2.956406869,1514,2.4728,88300
-119.71,36.76,28,5.134357006,1.011516315,2.671785029,521,2.3108,72000
-119.7,36.8,34,5.630573248,0.964968153,2.828025478,314,3.8088,87700
-119.71,36.79,34,5.326760563,0.909859155,2.721126761,355,3.6681,82000
-119.71,36.77,11,4.112630732,1.113435237,2.000804505,1243,2.1461,75900
-119.73,36.8,15,4.658823529,1.054901961,2.347058824,510,3.1417,74600
-119.72,36.8,16,4.625482625,1.015444015,2.583011583,518,2.1653,78800
-119.72,36.8,15,5.178571429,1.171768707,2.278911565,588,3.1953,85700
-119.71,36.8,17,5.602179837,0.997275204,3.430517711,367,3.9338,84700
-119.71,36.8,17,4.829351536,0.911262799,2.938566553,293,3.25,81400
-119.71,36.81,9,3.950704225,1.021126761,2.330985915,284,2.0536,55000
-119.7,36.8,31,4.85,0.891666667,3.294444444,360,2.6932,66400
-119.71,36.8,25,5.271084337,0.939759036,3.891566265,166,3,72800
-119.72,36.8,23,4.728888889,0.982222222,2.326666667,450,2.625,71500
-119.73,36.8,24,5.061538462,0.957692308,3.003846154,260,3.7578,69200
-119.72,36.81,15,4.512448133,1.170124481,2.477178423,482,2.6767,87500
-119.73,36.77,24,5.116009281,1.089327146,2.740139211,862,2.9406,73000
-119.74,36.77,30,4.685328185,0.930501931,2.654440154,518,2.5737,76900
-119.75,36.77,32,5.005102041,1.017857143,2.56377551,392,2.6726,70400
-119.75,36.78,35,4.665289256,0.909090909,1.958677686,242,2.4405,74300
-119.75,36.78,33,5.782828283,0.994949495,2.565656566,198,2.3333,81300
-119.74,36.78,27,4.590702948,1.073696145,2.555555556,882,2.2467,70700
-119.76,36.77,36,5.289029536,0.983122363,2.588607595,474,2.785,72300
-119.76,36.77,38,4.661764706,0.99754902,2.625,816,2.1439,60200
-119.77,36.77,38,4.904,1.0528,2.3056,625,2.0564,64700
-119.77,36.78,36,4.600508906,0.991094148,2.536895674,786,2.5434,67300
-119.77,36.78,40,4.766891892,0.959459459,2.057432432,296,1.9375,67700
-119.77,36.77,29,3.899236641,1.076335878,4.07480916,655,1.2176,61900
-119.78,36.77,45,5.479166667,1.066666667,2.775,240,2.3562,58100
-119.78,36.78,37,4.988584475,1.038812785,2.609589041,438,1.9784,70700
-119.79,36.77,30,4.055415617,1.032745592,2.518891688,397,2.0357,60200
-119.8,36.77,52,6.098765432,1.053497942,2.29218107,486,3.8105,87600
-119.8,36.78,50,5.378698225,1.106508876,2.180473373,338,2.2614,73000
-119.79,36.78,41,5.36626506,1.113253012,2.720481928,415,2.319,59100
-119.79,36.77,43,4.932059448,1.06581741,2.428874735,471,2.3967,58700
-119.81,36.78,52,6.215258856,1.010899183,2.286103542,367,3.5972,89900
-119.81,36.77,49,5.83,1.046666667,2.35,300,3.15,72200
-119.81,36.77,48,5.453172205,0.993957704,2.238670695,331,2.5804,78900
-119.81,36.77,43,6.242666667,1.053333333,2.373333333,375,3.4265,85000
-119.81,36.78,37,5.865671642,1.086567164,2.376119403,335,3.625,83400
-119.82,36.78,36,4.858156028,1.024822695,2.879432624,282,2.6127,69600
-119.82,36.77,41,4.868243243,0.925675676,2.182432432,296,3.0568,71300
-119.82,36.77,36,5.095022624,1.058823529,2.527149321,442,2.9081,65600
-119.83,36.77,32,5.029824561,1.078947368,2.99122807,570,2.4286,68100
-119.83,36.77,23,5.101176471,1.183529412,2.8,425,2.625,71600
-119.83,36.78,30,4.948356808,1.001564945,2.597809077,639,2.8359,80300
-119.87,36.79,8,5.217785844,0.994555354,3.117967332,551,3.6522,80200
-119.87,36.79,7,4.966580977,1.077120823,2.606683805,389,3.0938,76700
-119.89,36.79,5,5.505763689,1.015850144,3.139769452,694,3.7821,80400
-119.87,36.78,4,5.47264574,0.999103139,3.05470852,1115,3.4213,84500
